EBITDA,Free Cash Flow,Total Cash,Total Revenue,Revenue/sh,Enterprise Value,Enterprise To Revenue,Enterprise To EBITDA,Sharpe Ratio,Div Payout Ratio,Consecutive Yrs Div Increase,ROE,ROA,Beneish M,Altman Z,S&P 500 Member,Dow Jones Member,Industry,Sector,Company,Symbol,Risk Score,Risk Category
8736000000.0,4523375104.0,1073000000.0,53525000192.0,161.71,39182258176.0,0.732,4.485,0.4190508408,0.358,7,0.348,0.115,-2.67,3.13,1,0,Specialty Chemicals,Basic Materials,LyondellBasell Industries NV,LYB,-12,Low
494358016.0,339655872.0,18369000.0,1435607040.0,40.77,1615394944.0,1.125,3.268,0.3457650839,0.863,2,0.144,0.053,-2.46,3.14,0,0,Chemicals,Basic Materials,Westlake Chemical Partners LP,WLKP,-6,Low
1564700032.0,763462528.0,242600000.0,7602800128.0,12.4,20141174784.0,2.649,12.872,0.6314596819,0.3399999999999999,0,0.153,0.044,-2.51,2.01,0,0,Specialty Chemicals,Basic Materials,"Avantor, Inc.",AVTR,-3,Low
682000000.0,609249984.0,157000000.0,3916000000.0,88.8,3278430720.0,0.837,4.807,0.9925826797069996,0.057,0,0.336,0.032,-3.08,3.86,0,0,Paper & Paper Products,Basic Materials,Sylvamo Corporation,SLVM,-6,Low
4151000064.0,-1142100390.4,1439000064.0,17127999488.0,33.35,39336202240.0,2.297,9.476,0.0315523663,0.354,0,0.072,0.0409999999999999,-2.57,1.19,1,0,Specialty Chemicals,Basic Materials,"DuPont de Nemours, Inc.",DD,-4,Low
-5985700.0,1698562.5,3370370.0,2727826.0,0.07,225520128.0,82.674,-37.676,0.3457650839,0.3399999999999999,0,-0.092,-0.0819999999999999,-2.27,11.34,0,0,Other Precious Metals & Mining,Basic Materials,Metalla Royalty & Streaming Ltd,MTA,1,Medium
1006499968.0,409324992.0,137300000.0,3772300032.0,8.47,10528773120.0,2.791,10.461,0.3457650839,0.602,0,0.3829999999999999,0.125,-2.41,3.63,0,0,Building Materials,Basic Materials,James Hardie Industries plc,JHX,-6,Low
83691000.0,50520500.0,245110000.0,849638016.0,47.68,348865632.0,0.411,4.168,0.2349579838,0.3399999999999999,0,0.094,0.073,-3.3,8.33,0,0,Specialty Chemicals,Basic Materials,REX American Resources Corporat,REX,-3,Low
165200992.0,71133248.0,105359000.0,567150016.0,11.9,1046545920.0,1.845,6.335,0.3457650839,0.107,1,0.431,0.1889999999999999,-2.37,4.91,0,0,Building Materials,Basic Materials,Tecnoglass Inc.,TGLS,-3,Low
219500000.0,132612496.0,69500000.0,1954899968.0,116.21,1258795264.0,0.644,5.735,0.2565622408,0.3399999999999999,0,0.114,0.036,-2.7,2.46,0,0,Paper & Paper Products,Basic Materials,Clearwater Paper Corporation,CLW,-3,Low
21183956992.0,6197291520.0,13293421568.0,74216022016.0,423.0874999999991,1530502272.0,0.021,0.072,0.3457650839,0.3399999999999999,0,-0.009,-0.006,-0.93,2.9,0,0,Building Materials,Basic Materials,Loma Negra Compania Industrial,LOMA,-6,Low
21840095723.519997,9961339740.159954,27248001024.0,145770449999.9992,215.16,3758946048.0,0.025,0.075,0.3457650839,0.3399999999999999,0,0.255,0.1369999999999999,-1.87,3.9,0,0,Gold,Basic Materials,D/B/A Sibanye-Stillwater Limite,SBSW,-12,Low
505500000.0,252975008.0,234000000.0,2622500096.0,10.64,5920587776.0,2.258,11.712,0.540317817,0.442,0,0.074,0.035,-2.6,1.62,0,0,Specialty Chemicals,Basic Materials,Element Solutions Inc.,ESI,0,Medium
1360999936.0,-409624992.0,1266000000.0,4219000064.0,10.04,6614489600.0,1.568,4.86,0.3457650839,0.046,1,0.142,0.071,-2.48,2.47,0,0,Gold,Basic Materials,AngloGold Ashanti Limited,AU,-3,Low
70523000.0,68621248.0,22057000.0,603625984.0,20.32,817923712.0,1.355,11.598,0.3417167494,0.099,0,0.076,0.038,-2.51,2.83,0,0,Agricultural Inputs,Basic Materials,American Vanguard Corporation,AVD,0,Medium
4911000064.0,1505750016.0,1316999936.0,15100999680.0,117.9,17146243072.0,1.135,3.491,0.5885181931,0.061,0,0.297,0.134,-2.12,3.03,0,0,Specialty Chemicals,Basic Materials,Westlake Corporation,WLK,-6,Low
186900000.0,15287500.0,56500000.0,1607200000.0,51.63,2500297728.0,1.556,13.378,0.3457650839,1.025,2,0.053,0.016,-1.78,1.29,0,0,Paper & Paper Products,Basic Materials,"Mativ Holdings, Inc.",MATV,0,Medium
354400000.0,75137504.0,236700000.0,2026200064.0,61.03,2696097024.0,1.331,7.607,0.1521518927,0.046,0,0.093,0.042,-2.24,2.59,0,0,Specialty Chemicals,Basic Materials,Minerals Technologies Inc.,MTX,-3,Low
6132499968.0,2761962496.0,2355699968.0,10575299584.0,13.68,43165618176.0,4.082,7.039,0.5181517003,1.204,3,0.326,0.146,-2.77,5.32,0,0,Copper,Basic Materials,Southern Copper Corporation,SCCO,-6,Low
312156000.0,11789000.0,306361984.0,870448000.0,4.75,1335995648.0,1.535,4.28,0.3457650839,0.3399999999999999,0,-0.13,-0.094,-2.46,2.03,0,0,Gold,Basic Materials,Eldorado Gold Corporation,EGO,0,Medium
2375399936.0,608087488.0,724099968.0,4446900224.0,5.0,8391834112.0,1.887,3.533,0.3457650839,0.144,0,0.231,0.122,-2.31,3.62,0,0,Gold,Basic Materials,Gold Fields Limited,GFI,-6,Low
265000000.0,-3837500.0,324900000.0,672800000.0,0.99,717050944.0,1.066,2.706,0.3457650839,0.3399999999999999,0,0.1033,0.021,-2.92,-0.51,0,0,Gold,Basic Materials,New Gold Inc.,NGD,3,Medium
9957999616.0,4406624768.0,2561999872.0,59406999552.0,81.58,46383882240.0,0.781,4.658,0.4878468964,0.36,0,0.306,0.092,-2.7,2.65,1,0,Chemicals,Basic Materials,Dow Inc.,DOW,-7,Low
57970000.0,-1552250.0,10862000.0,130793000.0,10.47,150280096.0,1.149,2.592,0.3457650839,0.236,0,0.176,0.1369999999999999,-2.96,5.27,0,0,Gold,Basic Materials,Caledonia Mining Corporation Pl,CMCL,-3,Low
547403008.0,141782000.0,258556000.0,1578205056.0,6.03,2076245760.0,1.316,3.793,0.3457650839,0.046,0,0.05,0.017,-3.38,0.74,0,0,Copper,Basic Materials,Hudbay Minerals Inc.,HBM,0,Medium
-20990000.0,-14359250.0,21234000.0,11624000.0,0.54,-10849455.0,-0.933,0.517,0.3457650839,0.3399999999999999,0,-0.721,-0.537,-5.94,-10.66,0,0,Agricultural Inputs,Basic Materials,"Arcadia Biosciences, Inc.",RKDA,7,High
50416476.0,1698562.5,128150676.0,481052000.0,9.07,595886208.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,2.03,0,0,Independent Oil & Gas,Basic Materials,,PDO,0,Medium
803760000.0,9213500.0,632569024.0,2884561920.0,21.78,2116665856.0,0.734,2.633,0.3457650839,0.265,0,0.088,0.026,-2.7,0.98,0,0,Other Industrial Metals & Mining,Basic Materials,Nexa Resources S.A.,NEXA,0,Medium
-25772604.0,-11076753.0,129065344.0,481052000.0,9.07,445930240.0,2.402,-17.302,0.3457650839,0.3399999999999999,0,-0.17,-0.166,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Standard Lithium Ltd.,SLI,0,Medium
818934016.0,180755744.0,448625984.0,1157319040.0,2.57,14821013504.0,12.806,18.098,0.3457650839,0.341,0,0.124,0.123,-2.19,21.38149999999986,0,0,Gold,Basic Materials,Wheaton Precious Metals Corp,WPM,-6,Low
7905999872.0,272624992.0,2448000000.0,42645000192.0,69.68,2598127872.0,0.061,0.329,0.3457650839,0.3399999999999999,1,-0.034,-0.021,0.92,2.03,0,0,Gold,Basic Materials,Harmony Gold Mining Company Lim,HMY,-3,Low
424992000.0,226351248.0,241259008.0,1662876032.0,7.9,3334179840.0,2.005,7.845,0.3457650839,0.3399999999999999,0,-0.061,-0.046,-0.92,2.73,0,0,Silver,Basic Materials,Pan American Silver Corp.,PAAS,-3,Low
21840095723.519997,9961339740.159954,38621999104.0,145770449999.9992,51.7,116320000000.0,0.466,0.837,0.3457650839,0.3399999999999999,0,0.58,0.235,-1.03,2.76,0,0,Other Industrial Metals & Mining,Basic Materials,VALE S.A.,VALE,-9,Low
46272000.0,-24529250.0,66743000.0,91533000.0,0.37,975206592.0,10.654,21.076,0.3457650839,0.3399999999999999,0,0.0187999999999999,0.0652,-2.43,3.97,0,0,Gold,Basic Materials,Orla Mining Ltd.,ORLA,1,Medium
176200000.0,-23187500.0,129300000.0,3458299904.0,217.7,2229352960.0,0.645,12.652,0.3492983953,0.3399999999999999,0,-0.002,-0.001,-1.81,2.3,0,0,Aluminum,Basic Materials,Kaiser Aluminum Corporation,KALU,-3,Low
96481000.0,10583125.0,215764000.0,222696000.0,1.26,318637984.0,1.431,3.303,0.3457650839,0.253,0,0.035,0.025,-3.16,4.58,0,0,Silver,Basic Materials,Silvercorp Metals Inc.,SVM,-3,Low
15453138944.0,7122868736.0,17906550784.0,57585786880.0,373.27,-1847048204.8,-0.226,-0.843,0.3457650839,0.3399999999999999,0,0.2459,0.1557,-2.73,6.65,0,0,Steel,Basic Materials,"Grupo Simec, S.A.B. de C.V.",SIM,-9,Low
-4614573.0,-14713448.0,39174076.0,481052000.0,9.07,167414256.0,2.402,-36.279,0.3457650839,0.3399999999999999,0,-0.037,-0.036,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Western Copper and Gold Corpora,WRN,0,Medium
1573299968.0,1666862464.0,1136899968.0,3951000064.0,39.25,-330747712.0,-0.084,-0.21,0.3457650839,0.046,0,0.563,0.275,-3.14,3.75,0,0,Steel,Basic Materials,Algoma Steel Group Inc.,ASTL,-6,Low
50416476.0,1698562.5,128150676.0,481052000.0,25.32,19115524096.0,2.402,5.7445,0.3457650839,0.068,0,0.185,0.093,-2.79,2.1,0,0,Other Industrial Metals & Mining,Basic Materials,Teck Resources Ltd,TECK,0,Medium
58290000.0,-25812624.0,52878000.0,231679008.0,3.58,369700608.0,1.596,6.342,0.3457650839,0.3399999999999999,0,0.053,0.044,-1.62,4.31,0,0,Other Industrial Metals & Mining,Basic Materials,Largo Inc.,LGO,-3,Low
3416385.0,3646005.0,16848068.0,77146704.0,5.85,368804512.0,4.781,103.55501999999976,0.3457650839,0.3399999999999999,0,0.043,0.021,-1.79,2.05,0,0,Steel,Basic Materials,"Huadi International Group Co.,",HUDI,4,High
1103366.0,-30713220.0,5034567.0,25774556.0,1.32,35892728.0,1.393,32.53,0.3457650839,0.3399999999999999,0,0.0286,0.0001,0.73,3.17,0,0,Specialty Chemicals,Basic Materials,CN Energy Group Inc.,CNEY,1,Medium
-12908351.0,1698562.5,17097000.0,3269991.0,0.03,349193376.0,106.787,-27.052,0.3457650839,0.3399999999999999,0,0.038,0.011,13.83,1.15,0,0,Other Precious Metals & Mining,Basic Materials,Gold Royalty Corp.,GROY,7,High
-644503.0,-6143165.0,5481415.0,100129048.0,3.46,36363640.0,0.363,-56.421,0.3457650839,0.3399999999999999,0,-0.043,-0.0279999999999999,-2.38,1.36,0,0,Steel,Basic Materials,"ZK International Group Co., Ltd",ZKIN,3,Medium
-18799388.0,-5759228.0,24829748.0,481052000.0,9.07,798331072.0,2.402,-42.466,0.3457650839,0.3399999999999999,0,-0.745,-0.7090000000000001,-4.54,2.03,0,0,Specialty Chemicals,Basic Materials,"Lightwave Logic, Inc.",LWLG,0,Medium
21840095723.519997,1698562.5,60102586122.23992,145770449999.9992,423.0874999999991,195179519999.9988,0.153,1.139,0.3457650839,0.3399999999999999,0,0.1009999999999999,0.053,-2.2,2.39,0,0,Steel,Basic Materials,POSCO Holdings Inc.,PKX,-12,Low
492300000.0,360024992.0,264600000.0,5379999744.0,142.33,2772055808.0,0.515,5.631,0.1551166834,1.005,2,0.064,0.013,-2.18,1.96,0,0,Specialty Chemicals,Basic Materials,Trinseo PLC,TSE,-3,Low
-949345.0,-1814177.0,1532542.0,5019480.0,0.13,95697472.0,19.065,-83.93912,0.3457650839,0.3399999999999999,0,-0.1748999999999999,-0.0428,-2.49,8.9,0,0,Other Precious Metals & Mining,Basic Materials,Vox Royalty Corp.,VOXR,1,Medium
-40907000.0,-63514124.0,100980000.0,9247000.0,0.05,419021952.0,45.314,-10.243,0.3457650839,0.3399999999999999,0,0.2752,-0.0579999999999999,-2.43,2.21,0,0,Gold,Basic Materials,i-80 Gold Corp.,IAUX,4,High
46064828.0,-18457046.0,38611276.0,328455584.0,7.76,818213440.0,2.491,17.762,0.3457650839,0.3399999999999999,0,-0.052,-0.013,-1.48,1.74,0,0,Agricultural Inputs,Basic Materials,Bioceres Crop Solutions Corp.,BIOX,3,Medium
-18588920.0,-59282536.0,11112379.0,481052000.0,9.07,174738576.0,2.402,-9.4,0.3457650839,0.3399999999999999,0,-0.057,-0.054,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Vizsla Silver Corp.,VZLA,0,Medium
-2475000.0,-23035000.0,27289000.0,371545984.0,14.72,376938080.0,1.015,-83.93912,0.3457650839,0.3399999999999999,0,-0.185,-0.0323,-2.4,0.5,0,0,Other Industrial Metals & Mining,Basic Materials,Graphex Group Limited,GRFX,3,Medium
-29854000.0,-46215752.0,406137984.0,481052000.0,9.07,363781120.0,2.402,-12.185,0.3457650839,0.3399999999999999,0,0.206,0.135,-2.43,2.03,0,0,Chemicals,Basic Materials,"Origin Materials, Inc.",ORGN,0,Medium
117030000.0,85460248.0,79709000.0,148360992.0,0.95,1667023104.0,11.236,14.244,0.3457650839,0.313,0,0.0409999999999999,0.04,-2.34,21.38149999999986,0,0,Other Precious Metals & Mining,Basic Materials,Triple Flag Precious Metals Cor,TFPM,-3,Low
50416476.0,-1366411.0,30779336.0,481052000.0,9.07,12773699.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,-0.1384999999999999,-0.0822,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Snow Lake Resources Ltd.,LITM,0,Medium
-7305898.0,-4612105.0,2484156.0,481052000.0,9.07,17225338.0,2.402,-2.358,0.3457650839,0.3399999999999999,0,-0.168,-0.143,-2.43,2.03,0,0,Gold,Basic Materials,Paramount Gold Nevada Corp.,PZG,0,Medium
-41244080.0,1698562.5,139523376.0,481052000.0,9.07,111639000000.0,2.402,-83.93912,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Piedmont Lithium Inc.,PLL,0,Medium
-83661000.0,1698562.5,223832992.0,8589000.0,0.14,682689856.0,79.484,-8.16,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,10.66,0,0,Copper,Basic Materials,Ivanhoe Electric Inc.,IE,1,Medium
-993210.0,1698562.5,18030472.0,481052000.0,9.07,-5871611.0,2.402,5.912,0.3457650839,0.3399999999999999,0,-0.026,-0.025,-2.43,2.03,0,0,Gold,Basic Materials,Austin Gold Corp.,AUST,0,Medium
2369880064.0,484855264.0,830160000.0,5262226944.0,13.66,21087070208.0,4.007,8.898,0.3457650839,1.044,2,0.042,0.0279999999999999,-1.91,2.45,0,0,Gold,Basic Materials,Agnico Eagle Mines Limited,AEM,-3,Low
-25290304.0,-13527335.0,35042048.0,481052000.0,9.07,211899584.0,2.402,-8.379,0.3457650839,0.3399999999999999,0,-0.079,-0.076,-2.43,2.03,0,0,Gold,Basic Materials,Dakota Gold Corp.,DC,0,Medium
-20419000.0,-32641250.0,131932000.0,481052000.0,9.07,1620457216.0,2.402,-79.36,0.4156464994,0.3399999999999999,0,-0.845,-0.281,-4.33,2.03,0,0,Gold,Basic Materials,Novagold Resources Inc.,NG,0,Medium
-4702178.0,-3003947.0,5964588.0,481052000.0,9.07,90520128.0,2.402,-19.251,0.3457650839,0.3399999999999999,0,-0.052,-0.052,-3.46,2.03,0,0,Gold,Basic Materials,"International Tower Hill Mines,",THM,0,Medium
-69192000.0,-15429125.0,157972000.0,68694000.0,0.69,120618288.0,1.756,-1.743,0.3457650839,0.3399999999999999,0,-1.923,-0.38,7.53,-3.17,0,0,Gold,Basic Materials,Hycroft Mining Holding Corporat,HYMC,7,High
-93673000.0,-170569120.0,136302000.0,28916000.0,0.6,203813536.0,7.048,-2.176,0.3457650839,0.3399999999999999,0,-0.257,-0.198,15.24,0.5,0,0,Gold,Basic Materials,Osisko Development Corp.,ODV,7,High
-20445994.0,1698562.5,984000.0,481052000.0,9.07,5517435.0,2.402,-0.27,0.3457650839,0.3399999999999999,0,-3.37453,-1.31077,-6.6006,2.03,0,0,Specialty Chemicals,Basic Materials,Crown Electrokinetics Corp.,CRKN,0,Medium
-62833540.0,-42441880.0,80725064.0,481052000.0,9.07,491548800.0,2.402,-7.823,0.3457650839,0.3399999999999999,0,-1.115,-0.4079,-2.43,2.03,0,0,Gold,Basic Materials,New Found Gold Corp,NFGC,0,Medium
10014000128.0,3338374912.0,8577999872.0,23185999872.0,16.03,58451861504.0,2.521,5.837,0.7116533833,0.141,0,0.263,0.079,-2.87,2.33,1,0,Copper,Basic Materials,"Freeport-McMoRan, Inc.",FCX,-7,Low
-116636000.0,-110248000.0,210524000.0,278910016.0,1.81,603195520.0,2.163,-5.172,0.3457650839,0.3399999999999999,0,-0.441,-0.213,-0.38,0.68,0,0,Agricultural Inputs,Basic Materials,"Benson Hill, Inc.",BHIL,3,Medium
-19447000.0,-86696376.0,274976000.0,481052000.0,9.07,851404992.0,2.402,-43.781,0.3457650839,0.3399999999999999,0,0.013,0.009,-2.43,2.03,0,0,Gold,Basic Materials,"Seabridge Gold, Inc.",SA,0,Medium
-443732992.0,3868000.0,125502000.0,400015008.0,3.27,1910289792.0,4.776,-4.305,0.3457650839,0.3399999999999999,0,-0.497,-0.2239999999999999,-1.47,0.76,0,0,Specialty Chemicals,Basic Materials,"Perimeter Solutions, SA",PRM,3,Medium
-6620725.0,-9024357.0,832389.0,4735025.0,0.15,32135056.0,6.787,-4.854,0.3457650839,0.3399999999999999,0,-0.966,-0.416,0.03,-3.08,0,0,Building Materials,Basic Materials,"ReTo Eco-Solutions, Inc.",RETO,7,High
13971731456.0,2223497728.0,16280940544.0,42942926848.0,31.8,24981751808.0,0.582,1.788,0.3457650839,1.786369999999993,0,0.115,0.031,-2.19,1.31,0,0,Steel,Basic Materials,Companhia Siderurgica Nacional,SID,-3,Low
-67719000.0,-11599125.0,31057000.0,481052000.0,9.07,5345563136.0,2.402,-78.937,0.3457650839,0.3399999999999999,0,-0.765,-0.603,-2.43,2.03,0,0,Specialty Chemicals,Basic Materials,"5E Advanced Materials, Inc.",FEAM,0,Medium
-12177911.0,-5695765.0,4018746.0,481052000.0,9.07,141915680.0,2.402,-11.654,0.3457650839,0.3399999999999999,0,-0.0200999999999999,-0.0493,-2.43,2.03,0,0,Gold,Basic Materials,GoldMining Inc.,GLDG,0,Medium
326900000.0,-108012496.0,144000000.0,776800000.0,1.98,2895029248.0,3.727,8.856,0.3457650839,1.106,0,0.01,0.0069999999999999,-2.19,2.58,0,0,Gold,Basic Materials,Alamos Gold Inc.,AGI,0,Medium
-93840000.0,-31480774.0,46259000.0,481052000.0,9.07,159682848.0,2.402,-1.702,0.3457650839,0.3399999999999999,0,-0.999,-0.701,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,TMC the metals company Inc.,TMC,0,Medium
1078000.0,2889750.0,9570000.0,31389000.0,0.19,38324924.0,1.221,35.552,0.3457650839,0.3399999999999999,0,-0.351,-0.1989999999999999,0.1,-13.5942,0,0,Other Precious Metals & Mining,Basic Materials,Golden Minerals Company,AUMN,7,High
291347008.0,-328973248.0,257412992.0,1074142976.0,3.56,1449802624.0,1.35,4.976,0.3457650839,0.3399999999999999,0,0.023,0.015,-2.22,1.0,0,0,Gold,Basic Materials,Equinox Gold Corp.,EQX,0,Medium
21840095723.519997,7369481216.0,7754735104.0,86170910720.0,50.53,14284257280.0,0.166,0.616,0.3457650839,1.786369999999993,0,0.303,0.182,-2.67,3.56,0,0,Steel,Basic Materials,Gerdau S.A.,GGB,-6,Low
-111321000.0,-269684384.0,140388000.0,58543000.0,0.59,389409408.0,6.652,-3.498,-1.022850609,0.3399999999999999,0,-0.355,-0.207,-4.38,-0.68,0,0,Specialty Chemicals,Basic Materials,"Danimer Scientific, Inc.",DNMR,7,High
104204000.0,171043120.0,147748000.0,1498797056.0,23.5,1040590720.0,0.694,9.986,0.2195423488,0.3399999999999999,0,-0.054,-0.018,-2.75,1.37,0,0,Chemicals,Basic Materials,Rayonier Advanced Materials Inc,RYAM,0,Medium
-54448500.0,1698562.5,6506000.0,81144000.0,14.19,148355360.0,1.828,-2.725,0.3457650839,0.3399999999999999,0,0.8170000000000001,-0.467,-4.0,-12.28,0,0,Agricultural Inputs,Basic Materials,Origin Agritech Limited,SEED,7,High
-10707000.0,-8060500.0,44655000.0,481052000.0,9.07,1267717888.0,2.402,-83.93912,0.3457650839,0.3399999999999999,0,0.071,0.07,-2.43,2.03,0,0,Silver,Basic Materials,MAG Silver Corporation,MAG,0,Medium
290832992.0,15181250.0,116371000.0,711705024.0,2.44,1033338048.0,1.452,3.553,0.3457650839,0.3399999999999999,0,0.0409,0.0513999999999999,-2.43,1.9,0,0,Silver,Basic Materials,Fortuna Silver Mines Inc,FSM,0,Medium
-18525000.0,-13128875.0,12800000.0,481052000.0,9.07,39114832.0,2.402,-2.111,0.3457650839,0.3399999999999999,0,0.143,0.138,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Fury Gold Mines Limited,FURY,0,Medium
21840095723.519997,9961339740.159954,43140001792.0,145770449999.9992,423.0874999999991,93565190144.0,0.339,1.515,0.3457650839,1.786369999999993,0,0.238,0.099,-1.91,2.19,0,0,Specialty Chemicals,Basic Materials,Sasol Ltd.,SSL,-9,Low
-14225856.0,-7131872.0,6317707.0,481052000.0,9.07,27049732.0,2.402,-1.901,0.3457650839,0.3399999999999999,0,-0.4629999999999999,-0.412,10.91,2.03,0,0,Gold,Basic Materials,U.S. Gold Corp.,USAU,0,Medium
49967000.0,17036376.0,33335000.0,149572992.0,1.82,116898576.0,0.782,2.34,0.1612031888,0.3399999999999999,0,-0.003,-0.002,-2.15,2.13,0,0,Gold,Basic Materials,Gold Resource Corporation,GORO,0,Medium
-23413000.0,-17797500.0,12921000.0,481052000.0,9.07,116612328.0,2.402,-4.981,0.3457650839,0.3399999999999999,0,-0.147,-0.143,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,"Northern Dynasty Minerals, Ltd.",NAK,0,Medium
-3777000.0,-8974894.0,10465000.0,9066000.0,0.04,97761000.0,10.783,-25.883,0.3457650839,0.3399999999999999,0,-0.047,-0.037,-2.43,0.67,0,0,Gold,Basic Materials,TRX Gold Corporation,TRX,7,High
-51344192.0,-21292076.0,123285000.0,481052000.0,9.07,3528948736.0,2.402,-68.731,0.3457650839,0.3399999999999999,0,-0.319,-0.302,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Sigma Lithium Corporation,SGML,0,Medium
-7307000.0,-866625.0,3620000.0,481052000.0,9.07,79301392.0,2.402,-10.853,0.3457650839,0.3399999999999999,0,-0.157,-0.156,-2.43,2.03,0,0,Other Industrial Metals & Mining,Basic Materials,Trilogy Metals Inc.,TMQ,0,Medium
-6688000.0,-7338500.0,13628000.0,481052000.0,9.07,168458432.0,2.402,-25.188,0.3457650839,0.3399999999999999,0,-0.298,-0.152,-2.68,2.03,0,0,Other Precious Metals & Mining,Basic Materials,Platinum Group Metals Ltd.,PLG,0,Medium
126775000.0,41569376.0,87907000.0,283004992.0,21.5,505288000.0,1.785,3.986,0.6349615197,0.3399999999999999,0,0.417,0.3060599999999995,-0.48,4.06,0,0,Agricultural Inputs,Basic Materials,"Intrepid Potash, Inc",IPI,-3,Low
-9562000.0,-5915625.0,9580000.0,481052000.0,9.07,55709896.0,2.402,-5.826,0.3457650839,0.3399999999999999,0,-0.897,-0.807,-3.9,2.03,0,0,Gold,Basic Materials,Vista Gold Corp,VGZ,0,Medium
4039000064.0,1846125056.0,4358000128.0,12366000128.0,15.56,35899031552.0,2.903,8.888,0.6140070469,1.742,0,0.047,0.025,-2.76,1.89,1,0,Gold,Basic Materials,Newmont Corporation,NEM,-7,Low
10233000.0,311625.0,12791000.0,31619000.0,0.3,67558488.0,2.137,6.602,0.3457650839,0.3399999999999999,0,0.048,0.0409999999999999,4.17,2.7,0,0,Other Precious Metals & Mining,Basic Materials,Avino Silver & Gold Mines Ltd.,ASM,4,High
-6899000.0,-58379124.0,30445000.0,15048000.0,0.15,214180256.0,14.233,-31.045,0.3457650839,0.3399999999999999,0,-0.048,-0.034,1.69,2.44,0,0,Other Industrial Metals & Mining,Basic Materials,EMX Royalty Corporation,EMX,4,High
28373400.0,-91126784.0,2408776.0,381121408.0,56.5,173458160.0,0.455,6.113,0.3457650839,0.5589999999999999,2,0.032,0.015,-0.19,3.55,0,0,Steel,Basic Materials,Friedman Industries Inc.,FRD,-3,Low
154956992.0,-190971744.0,161698000.0,808380032.0,3.09,1511721344.0,1.87,9.756,0.1330983266,0.3399999999999999,0,-0.163,-0.075,-1.84,-1.33,0,0,Gold,Basic Materials,"Coeur Mining, Inc.",CDE,3,Medium
1268600064.0,1175000.0,726600000.0,3849499904.0,3.03,6694400000.0,1.739,5.277,0.3457650839,0.3399999999999999,0,-0.079,-0.047,-2.82,0.25,0,0,Gold,Basic Materials,Kinross Gold Corporation,KGC,0,Medium
21615000.0,-6264375.0,114000.0,343519008.0,41.82,118765760.0,0.346,5.495,0.3457650839,0.3399999999999999,0,0.105,0.0559999999999999,-2.48,3.64,0,0,Specialty Chemicals,Basic Materials,Core Molding Technologies Inc,CMT,-3,Low
